company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
shop.lululemon.com,1557045,prod10930188,Nulu Cropped Define Jacket,128,128,128,128,0,,,,,,,,,0,,Great fit and length | Soft and comfortable | Weird off-white color | Beautiful but runs small | Cute and comfy,Black | Green | Brown | Purple | Yellow | Blue | Grey | White | Pink,141,141,2022-02-05,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Nulu-Cropped-Define-Jacket/_/prod10930188,https://images.lululemon.com/is/image/lululemon/LW3HB5S_071918_1,
shop.lululemon.com,1557045,prod11020158,Define Jacket *Nulu,128,128,128,128,0,,,,,,,,,0,,Soft and comfortable | High quality | Great fit | Beautifully made | Recommend for yoga,White | Black | Blue | Brown | Purple | Green | Pink | Yellow | Red | Orange | Grey,168,168,2022-06-17,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158,https://images.lululemon.com/is/image/lululemon/LW4CD5S_069122_1,
shop.lululemon.com,1557045,prod2020012,Lululemon Align™ High-Rise Pant 25",98,118,99.59,99.59,0,,,,,,,,,0,,Buttery soft | Perfect staple leggings | Comfortable and worth it | Squat proof | Top doesn't roll down,Black | Green | Blue | Brown | Pink | Grey | Purple,160,160,2021-10-20,https://shop.lululemon.com/p/womens-leggings/Align-Pant-2/_/prod2020012,https://images.lululemon.com/is/image/lululemon/LW5FBUS_070687_1,
shop.lululemon.com,1557045,prod11900026,lululemon Align No Line™ High-Rise Pant 25",108,108,108,108,0,,,,,,,,,0,,,Black | Grey | Green | Purple | Blue | Brown,124,124,2025-06-06,https://shop.lululemon.com/p/womens-leggings/lululemon-Align-No-Line-High-Rise-Pant-25/_/prod11900026,https://images.lululemon.com/is/image/lululemon/LW5II6S_070108_1,
shop.lululemon.com,1557045,prod9750562,Wunder Train High-Rise Tight 25",98,98,98,98,0,,,,,,,,,0,,Tight fitting | Great structure | Amazing material | Perfect fit | Stiff fabric,Black | Purple | Grey | Brown | Blue | Green,177,177,2021-10-20,https://shop.lululemon.com/p/womens-leggings/Wunder-Train-HR-Tight-25/_/prod9750562,https://images.lululemon.com/is/image/lululemon/LW5CR7S_070687_1,
shop.lululemon.com,1557045,prod9960807,Scuba Oversized Half-Zip Hoodie,128,128,128,128,0,,,,,,,,,0,,Comfy and stylish | Perfect fit | Great quality | Nice color | Super soft and oversized,Black | Blue | Red | Green | Grey | Pink | Brown | Purple,43,43,2021-10-20,https://shop.lululemon.com/p/womens-outerwear/Scuba-Oversized-12-Zip-Hoodie/_/prod9960807,https://images.lululemon.com/is/image/lululemon/LW3HTOS_047843_1,
shop.lululemon.com,1557045,prod20004531,Scuba Oversized Full-Zip Hoodie *Waffle,148,148,148,148,0,,,,,,,,,0,,,Red | Blue | Grey,12,12,2025-08-13,https://shop.lululemon.com/p/womens-outerwear/Scuba-Oversized-Full-Zip-Hoodie-Waffle/_/prod20004531,https://images.lululemon.com/is/image/lululemon/LW3JCVS_071400_1,
shop.lululemon.com,1557045,prod10370071,Lululemon Align™ High-Rise Pant With Pockets 25",128,128,128,128,0,,,,,,,,,0,,Buttery soft | Size too small | Must-have with pockets | Amazing fabric | Soft but not durable,Black | Green | Grey | Blue | Brown | Purple,151,151,2021-10-20,https://shop.lululemon.com/p/womens-leggings/Align-HighRise-Tight-25-Pockets/_/prod10370071,https://images.lululemon.com/is/image/lululemon/LW5DCES_038452_1,
shop.lululemon.com,1557045,prod11871437,Groove Nulu High-Rise Flared Pant *Regular,118,118,118,118,0,,,,,,,,,0,,,Black | Green | Blue | Purple | Brown | Grey,76,76,2025-02-01,https://shop.lululemon.com/p/womens-leggings/Groove-Nulu-High-Rise-Flared-Pant-Regular/_/prod11871437,https://images.lululemon.com/is/image/lululemon/LW5HAOR_045739_1,
shop.lululemon.com,1557045,prod20005887,Scuba Cropped Funnel-Neck Half Zip *Waffle,138,138,138,138,0,,,,,,,,,0,,,Red | Grey,20,20,2025-08-13,https://shop.lululemon.com/p/womens-outerwear/Scuba-Cropped-Funnel-Neck-Half-Zip-Waffle/_/prod20005887,https://images.lululemon.com/is/image/lululemon/LW3JCTS_071400_1,
shop.lululemon.com,1557045,prod9750541,Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,78,78,78,78,0,,,,,,,,,0,,High quality | Comfortable and stylish | Slightly see-through | Short in length | Mixed reviews,Blue | Pink | Green | Purple | Black | White | Brown | Grey,189,189,2022-02-19,https://shop.lululemon.com/p/tops-long-sleeve/Swiftly-Tech-LS-2-Race/_/prod9750541,https://images.lululemon.com/is/image/lululemon/LW3HZ9S_069204_1,
shop.lululemon.com,1557045,prod8780551,Lululemon Align™ High-Rise Pant 28",98,118,99.42,99.42,0,,,,,,,,,0,,Comfortable fit | Poor quality | Long length | Sheer material | Best color,Black | Red | Grey | Green | Brown | Purple | Blue | Pink,185,185,2021-10-20,https://shop.lululemon.com/p/womens-leggings/Align-Pant-Full-Length-28/_/prod8780551,https://images.lululemon.com/is/image/lululemon/LW5ECIS_070687_1,
shop.lululemon.com,1557045,prod11750072,Pace Breaker Jogger *Regular,128,128,128,128,0,,,,,,,,,0,,,Black | Grey | Green | Blue,48,48,2024-07-18,https://shop.lululemon.com/p/men-joggers/Pace-Breaker-Jogger/_/prod11750072,https://images.lululemon.com/is/image/lululemon/LM5AY7S_069122_1,
shop.lululemon.com,1557045,prod10440282,Wunder Train High-Rise Tight 28",98,98,98,98,0,,,,,,,,,0,,Versatile and comfortable | Great material | Buttery smooth | Excellent fit | Many color options,Green | Black | Purple | Grey | Pink | Blue | Brown,170,170,2021-10-20,https://shop.lululemon.com/p/womens-leggings/Wunder-Train-HR-Tight-28/_/prod10440282,https://images.lululemon.com/is/image/lululemon/LW5EOLS_070687_1,
shop.lululemon.com,1557045,prod9370052,Always Effortless Jacket,148,148,148,148,0,,,,,,,,,0,,Fashionable and versatile | Lovely shade of green | Effortless style and color | Comfy lightweight jacket | Great for light rainy days,Grey | Brown | Green | Pink | Blue | White | Black,72,72,2022-02-19,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Always-Effortless-Classic-Fit-Jacket/_/prod9370052,https://images.lululemon.com/is/image/lululemon/LW4BW8S_068585_1,
shop.lululemon.com,1557045,prod10930207,Dual Pouch Wristlet,48,48,48,48,0,,,,,,,,,0,,Convenient | Stylish | Versatile | Durable | Perfect size,Black | Pink | Grey | White | Blue | Brown,20,20,2022-03-03,https://shop.lululemon.com/p/bags/Dual-Pouch-Wristlet/_/prod10930207,https://images.lululemon.com/is/image/lululemon/LW9FNPS_069290_1,
shop.lululemon.com,1557045,prod5020054,Define Jacket *Luon,128,128,128,128,0,,,,,,,,,0,,Comfortable but unraveling seams | Flattering and versatile | Nice length  accentuates waist | Great for any occasion | Cute but flatting chest,Black | White,16,16,2021-10-20,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket/_/prod5020054,https://images.lululemon.com/is/image/lululemon/LW3HN7S_026188_1,
shop.lululemon.com,1557045,prod11210211,Define Jacket *Nulu,99,109,108.41,127.88,0.1486,,,,,,,,,0,,Amazing color | Soft and comfy | Runs small | Great fit | Horrible quality,White | Grey | Purple | Blue | Green | Red | Brown | Pink,111,111,2022-09-09,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu-MD/_/prod11210211,https://images.lululemon.com/is/image/lululemon/LW4CFOS_042797_1,
shop.lululemon.com,1557045,prod11500061,ABC Classic-Fit Trouser 32L *Warpstreme,138,138,138,138,0,,,,,,,,,0,,Comfortable fit | Dissatisfied with the change | Versatile style | Baggy and disappointing | Superior previous version,Black | Grey | Blue | Brown | Green,176,176,2023-06-08,https://shop.lululemon.com/p/men-pants/ABC-Classic-Fit-Trouser-32-Warpstreme/_/prod11500061,https://images.lululemon.com/is/image/lululemon/LM5AO5S_026083_1,
shop.lululemon.com,1557045,prod11500060,ABC Slim-Fit Trouser 32L *Warpstreme,138,138,138,138,0,,,,,,,,,0,,Comfortable and versatile | Inconsistent sizing | Shorter length | Updated design disappointment | Request for original version,Black | Brown | Blue | Grey | Green,190,190,2023-06-08,https://shop.lululemon.com/p/mens-trousers/ABC-Slim-Trouser-32/_/prod11500060,https://images.lululemon.com/is/image/lululemon/LM5AO4S_033928_1,
shop.lululemon.com,1557045,prod10520954,Lululemon Align™ High-Rise Pant With Pockets 25",69,99,83.2,128.8,0.3571,,,,,,,,,0,,Comfortable and flattering | High quality fabric | Versatile styling | Visible underwear with pink color | Luxurious and soft material,Brown | Blue | Red | Purple | Pink | Green | Grey | Black,107,107,2021-10-20,https://shop.lululemon.com/p/womens-leggings/Align-HighRise-Tight-25-Pockets-MD/_/prod10520954,https://images.lululemon.com/is/image/lululemon/LW5DCES_069121_1,
shop.lululemon.com,1557045,prod11400116,Pace Breaker Linerless Short 5",68,68,68,68,0,,,,,,,,,0,,Perfect fit | Comfortable and lightweight | Great color options | True to size | Popular among teens,Blue | Grey | Black | Brown | Green | Red | White | Pink,110,110,2023-02-24,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Linerless-Short-5-Update/_/prod11400116,https://images.lululemon.com/is/image/lululemon/LM7B86S_069098_1,
shop.lululemon.com,1557045,prod10641672,Hold Tight Long Sleeve Shirt,68,68,68,68,0,,,,,,,,,0,,True to size | Softest shirt | Super fit | Best ribbed shirts | Doesn't wash well,Brown | Green | Pink | Blue | Black | White | Red | Grey,141,141,2021-10-26,https://shop.lululemon.com/p/tops-long-sleeve/Hold-Tight-Long-Sleeve/_/prod10641672,https://images.lululemon.com/is/image/lululemon/LW3IZDS_069960_1,
shop.lululemon.com,1557045,prod11400112,Pace Breaker Linerless Short 7",68,68,68,68,0,,,,,,,,,0,,Comfortable fit | Stylish design | High quality material | Versatile use | Durability concern,Black | Green | White | Grey | Blue | Brown | Red,123,123,2023-02-23,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-Linerless-7-Update/_/prod11400112,https://images.lululemon.com/is/image/lululemon/LM7B80S_069122_1,
shop.lululemon.com,1557045,prod11520062,Textured Double-Knit Cotton Hoodie,148,148,148,148,0,,,,,,,,,0,,comfortable fit | unique texture | quality issues | multi-season wear | stylish design,Grey | Red,35,35,2023-11-02,https://shop.lululemon.com/p/mens-jackets-and-hoodies-hoodies/Textured-Double-Knit-Cotton-Hoodie/_/prod11520062,https://images.lululemon.com/is/image/lululemon/LM3EOZS_070618_1,
shop.lululemon.com,1557045,prod9080134,Dance Studio Mid-Rise Jogger,118,118,118,118,0,,,,,,,,,0,,Comfortable and versatile | Great fit and quality | Lack of inseam information | Limited options for different heights | New color choices and longer length,Black | Brown | White | Grey | Blue | Green | Purple,145,145,2021-10-20,https://shop.lululemon.com/p/womens-joggers/Dance-Studio-Jogger-29/_/prod9080134,https://images.lululemon.com/is/image/lululemon/LW5ENMS_068585_1,
shop.lululemon.com,1557045,prod11710026,Metal Vent Tech Short-Sleeve Shirt,78,78,78,78,0,,,,,,,,,0,,Comfortable Fit | Sweat Absorption | Versatile Use | Thick Fabric | Stylish Appearance,Grey | Blue | Green | White | Black | Brown | Red,103,103,2024-06-08,https://shop.lululemon.com/p/men-ss-tops/Metal-Vent-Tech-Short-Sleeve-Shirt-3/_/prod11710026,https://images.lululemon.com/is/image/lululemon/LM3FG2S_069076_1,
shop.lululemon.com,1557045,prod11871473,Groove High-Rise Nulu Flared Pant *Short,118,118,118,118,0,,,,,,,,,0,,,Black | Grey | Blue | Brown | Green,53,53,2025-01-31,https://shop.lululemon.com/p/women-pants/Groove-High-Rise-Nulu-Flared-Pant-Short/_/prod11871473,https://images.lululemon.com/is/image/lululemon/LW5HIRS_069026_1,
shop.lululemon.com,1557045,prod11680100,Smooth Spacer Classic-Fit Pullover Hoodie,138,138,138,138,0,,,,,,,,,0,,Soft fabric | Oversized fit | Comfortable design | Lightweight feel | Great value,Blue | Brown | Red | Black | Green | White | Grey,58,58,2024-06-09,https://shop.lululemon.com/p/mens-jackets-and-hoodies-hoodies/Smooth-Spacer-Classic-Pullover-Hoodie/_/prod11680100,https://images.lululemon.com/is/image/lululemon/LM3FH2S_032493_1,
shop.lululemon.com,1557045,prod2380186,Ebb To Street Tank Top,68,68,68,68,0,,,,,,,,,0,,Flattering fit | Soft and cute | Great support | Comfy and cute | Holds well,Green | Brown | Black | White | Pink | Blue,90,90,2021-10-20,https://shop.lululemon.com/p/women-tanks/Ebb-To-Street-Tank/_/prod2380186,https://images.lululemon.com/is/image/lululemon/LW1AX1S_068839_1,
shop.lululemon.com,1557045,prod11680716,ABC Classic-Fit Short 7" *Warpstreme,88,88,88,88,0,,,,,,,,,0,,Comfortable fit | Durable material | Flattering length | Sizing inconsistency | High quality,Blue | Brown | Black | White | Yellow | Grey,77,77,2024-02-08,https://shop.lululemon.com/p/men-shorts/ABC-Short-Classic-7/_/prod11680716,https://images.lululemon.com/is/image/lululemon/LM7BMHS_033454_1,
shop.lululemon.com,1557045,prod11500063,ABC Slim-Fit Trouser 30L *Warpstreme,138,138,138,138,0,,,,,,,,,0,,Loose fit | Disappointing replacement | Baggy and boxy | Different from Commission pants | Great fit and stylish,Black | Brown | Blue | Grey | Green,166,166,2023-06-08,https://shop.lululemon.com/p/mens-trousers/ABC-Slim-Trouser-30/_/prod11500063,https://images.lululemon.com/is/image/lululemon/LM5AQYS_033928_1,
shop.lululemon.com,1557045,prod11740001,Everywhere Crossbody Bag 2L *Metal Hardware,78,78,78,78,0,,,,,,,,,0,,Compact design | Multiple compartments | Lightweight construction | Heavy buckles | Travel-ready bag,Black | Grey | Brown | White | Purple | Pink,15,15,2024-06-30,https://shop.lululemon.com/p/bags/Everywhere-Crossbody-Bag-2L-Metal-Hardware/_/prod11740001,https://images.lululemon.com/is/image/lululemon/LU9C80S_070439_1,
shop.lululemon.com,1557045,prod6020330,Evolution Short Sleeve Polo Shirt,88,88,88,88,0,,,,,,,,,0,,Excellent fit | Great stretch | Comfortable and breathable | Perfect for small frames | Obsessed with it,Black | Grey | Red | Blue | White,87,87,2021-10-20,https://shop.lululemon.com/p/mens-polos/Evolution-Polo/_/prod6020330,https://images.lululemon.com/is/image/lululemon/LM3EN0S_069013_1,
shop.lululemon.com,1557045,prod10190128,Adapted State High-Rise Jogger,128,128,128,128,0,,,,,,,,,0,,Comfortable and versatile | Perfect for travel and lounging | Great material for pet owners | Super cute and must-have | Best Lululemon pants ever,Black | Pink | Grey | Brown | Blue | Green | Purple,88,88,2023-01-11,https://shop.lululemon.com/p/womens-joggers/Adapted-State-Jogger/_/prod10190128,https://images.lululemon.com/is/image/lululemon/LW5CVMS_038452_1,
shop.lululemon.com,1557045,prod10440041,Scuba Oversized Full-Zip,138,138,138,138,0,,,,,,,,,0,,Soft and versatile | True to size | Comfy and oversized | Versatile | Bright and beautiful,Red | Orange | Black | Pink | Green | Brown | Grey,37,37,2021-10-20,https://shop.lululemon.com/p/womens-outerwear/Scuba-Oversized-Full-Zip/_/prod10440041,https://images.lululemon.com/is/image/lululemon/LW3HTLS_069033_1,
shop.lululemon.com,1557045,prod8900747,Everywhere Belt Bag,38,38,38,38,0,,,,,,,,,0,,Versatile bag | Perfect everyday size | Great grab and go | Trendy and cute | Poor quality,Black | Purple | Blue | White | Orange | Pink | Brown | Grey | Yellow | Red | Green,27,27,2021-10-22,https://shop.lululemon.com/p/bags/Everywhere-Belt-Bag/_/prod8900747,https://images.lululemon.com/is/image/lululemon/LU9BG1S_069033_1,
shop.lululemon.com,1557045,prod11740101,Zeroed In Slim-Fit Pant *Regular,118,118,118,118,0,,,,,,,,,0,,,Black | Grey | White | Blue | Green,60,60,2024-07-10,https://shop.lululemon.com/p/men-joggers/Zeroed-In-Slim-Fit-Pant/_/prod11740101,https://images.lululemon.com/is/image/lululemon/LM5AZSS_032894_1,
shop.lululemon.com,1557045,prod11700296,lululemon Align™ High-Rise Skirt,78,78,78,78,0,,,,,,,,,0,,Flattering fit | Comfortable all-day | Limited size range | Stylish silhouette | Demand for more colors,White | Black | Pink | Blue | Brown | Green,95,95,2024-03-20,https://shop.lululemon.com/p/skirts-and-dresses-skirts/lululemon-Align-High-Rise-Skirt/_/prod11700296,https://images.lululemon.com/is/image/lululemon/LW8ALWS_068839_1,
shop.lululemon.com,1557045,prod20004467,Scuba Mid-Rise Wide-Leg Pant *Waffle,148,148,148,148,0,,,,,,,,,0,,,Red | Blue,35,35,2025-10-01,https://shop.lululemon.com/p/womens-sweatpants/Scuba-Mid-Rise-Wide-Leg-Pant-Waffle/_/prod20004467,https://images.lululemon.com/is/image/lululemon/LW5HFQS_020436_1,
shop.lululemon.com,1557045,prod11860288,Daydrift High-Rise Trouser *Regular,148,148,148,148,0,,,,,,,,,0,,,Grey | Brown | Green | Black | White | Blue,75,75,2025-01-23,https://shop.lululemon.com/p/womens-trousers/Daydrift-High-Rise-Trouser-Regular/_/prod11860288,https://images.lululemon.com/is/image/lululemon/LW5HTBS_068684_1,
shop.lululemon.com,1557045,prod10030206,License to Train Short-Sleeve Shirt,78,78,78,78,0,,,,,,,,,0,,Stylish and comfortable | Great value | Super soft fabric | Versatile slim fit | Durable and roomy,Black | Blue | Grey | Green | Purple,60,60,2023-05-24,https://shop.lululemon.com/p/men-ss-tops/License-To-Train-SS/_/prod10030206,https://images.lululemon.com/is/image/lululemon/LM3EJVS_036168_1,
shop.lululemon.com,1557045,prod11710014,Smooth Spacer Jogger *Regular,138,138,138,138,0,,,,,,,,,0,,Comfortable Fit | Soft Material | Quality Issues | Baggy Cuffs | Need Taller Options,Black | Brown | Grey | White | Green | Blue,61,61,2024-03-26,https://shop.lululemon.com/p/men-joggers/Smooth-Spacer-Jogger/_/prod11710014,https://images.lululemon.com/is/image/lululemon/LM5B78S_032493_1,
shop.lululemon.com,1557045,prod20002518,Softstreme Pique Oversized Long-Sleeve Polo Shirt,99,99,99,136.18,0.2717,,,,,,,,,0,,,Blue | Brown | Green | Grey | Black,23,23,2025-06-15,https://shop.lululemon.com/p/w-polo-shirts/Softstreme-Pique-Oversized-Long-Sleeve-Polo-Shirt-MD/_/prod20002518,https://images.lululemon.com/is/image/lululemon/LW3JP9S_033454_1,
shop.lululemon.com,1557045,prod11670131,Pace Breaker Jacket,168,168,168,168,0,,,,,,,,,0,,Lightweight | Versatile | Stylish | Comfortable Fit | Weather Resistant,Black | Blue | Brown | Grey | Green,46,46,2024-02-14,https://shop.lululemon.com/p/mens-jackets-and-outerwear/Pace-Breaker-Jacket/_/prod11670131,https://images.lululemon.com/is/image/lululemon/LM4APWS_069122_1,
shop.lululemon.com,1557045,prod8351150,Lululemon Align™ High-Rise Short 6",64,64,64,64,0,,,,,,,,,0,,Soft and comfortable | Great fit | Versatile and stylish | Comfy and flexible | Perfect length,Black | White | Blue | Pink | Orange | Grey | Brown | Purple | Green,109,109,2021-10-20,https://shop.lululemon.com/p/women-shorts/Align-Short-6/_/prod8351150,https://images.lululemon.com/is/image/lululemon/LW7BT3S_038452_1,
shop.lululemon.com,1557045,prod9200594,Lululemon Align™ High-Rise Short 4" *Online Only,64,64,64,64,0,,,,,,,,,0,,Best workout shorts | Amazing fit | Comfy and cute | Mixed quality | Inconsistent sizing,Black | Purple | Blue | Grey | Brown | Pink | White | Green,98,98,2021-10-21,https://shop.lululemon.com/p/women-shorts/Align-Short-4/_/prod9200594,https://images.lululemon.com/is/image/lululemon/LW7CJQS_038452_1,
shop.lululemon.com,1557045,prod9390007,Abc Slim-Fit Pant 32" *Warpstreme,138,138,138,138,0,,,,,,,,,0,,Inconsistent fit | Premium feel | Uncomfortable waistband | Saggy butt | Versatile and comfortable,Black | Grey | Green | Blue | White | Brown,208,208,2021-10-23,https://shop.lululemon.com/p/mens-trousers/Abc-Slim-5-Pocket-32/_/prod9390007,https://images.lululemon.com/is/image/lululemon/LM5ALWS_026083_1,
shop.lululemon.com,1557045,prod9610029,Lululemon Align™ High-Rise Crop 23",98,98,98,98,0,,,,,,,,,0,,Soft and comfy | Great stretch | Best material | Feels like butter | Shows imperfections,Black | Purple | Brown | Grey | Blue | Green,115,115,2022-02-19,https://shop.lululemon.com/p/womens-leggings/Align-Crop-23/_/prod9610029,https://images.lululemon.com/is/image/lululemon/LW6BWSS_070687_1,
shop.lululemon.com,1557045,prod11900022,lululemon Align No Line™ High-Rise Pant 28",108,108,108,108,0,,,,,,,,,0,,,Purple | Green | Brown | Blue | Black | Grey,105,105,2025-06-06,https://shop.lululemon.com/p/womens-leggings/lululemon-Align-No-Line-High-Rise-Pant-28/_/prod11900022,https://images.lululemon.com/is/image/lululemon/LW5IH3S_025461_1,
